dataset	location	time_period	horizon_distance	q_10	q_25	q_50	q_75	q_90	split_period	data_type	disease_cases
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SL	2010-10-01							2010-09-01	observed	317.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SL	2010-11-01							2010-03-01	observed	131.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SL	2010-11-01							2010-04-01	observed	131.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SL	2010-11-01							2010-05-01	observed	131.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SL	2010-11-01							2010-06-01	observed	131.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SL	2010-11-01							2010-07-01	observed	131.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SL	2010-11-01							2010-08-01	observed	131.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SL	2010-11-01							2010-09-01	observed	131.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SL	2010-12-01							2010-03-01	observed	110.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SL	2010-12-01							2010-04-01	observed	110.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SL	2010-12-01							2010-05-01	observed	110.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SL	2010-12-01							2010-06-01	observed	110.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SL	2010-12-01							2010-07-01	observed	110.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SL	2010-12-01							2010-08-01	observed	110.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SL	2010-12-01							2010-09-01	observed	110.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-04-01							2010-03-01	observed	51.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-04-01							2010-04-01	observed	51.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-04-01							2010-05-01	observed	51.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-04-01							2010-06-01	observed	51.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-04-01							2010-07-01	observed	51.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-04-01							2010-08-01	observed	51.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-04-01							2010-09-01	observed	51.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-05-01							2010-03-01	observed	37.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-05-01							2010-04-01	observed	37.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-05-01							2010-05-01	observed	37.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-05-01							2010-06-01	observed	37.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-05-01							2010-07-01	observed	37.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-05-01							2010-08-01	observed	37.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-05-01							2010-09-01	observed	37.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-06-01							2010-03-01	observed	293.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-06-01							2010-04-01	observed	293.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-06-01							2010-05-01	observed	293.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-06-01							2010-06-01	observed	293.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-06-01							2010-07-01	observed	293.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-06-01							2010-08-01	observed	293.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-06-01							2010-09-01	observed	293.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-07-01							2010-03-01	observed	803.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-07-01							2010-04-01	observed	803.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-07-01							2010-05-01	observed	803.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-07-01							2010-06-01	observed	803.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-07-01							2010-07-01	observed	803.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-07-01							2010-08-01	observed	803.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-07-01							2010-09-01	observed	803.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-08-01							2010-03-01	observed	566.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-08-01							2010-04-01	observed	566.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-08-01							2010-05-01	observed	566.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-08-01							2010-06-01	observed	566.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-08-01							2010-07-01	observed	566.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-08-01							2010-08-01	observed	566.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-08-01							2010-09-01	observed	566.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-09-01							2010-03-01	observed	569.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-09-01							2010-04-01	observed	569.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-09-01							2010-05-01	observed	569.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-09-01							2010-06-01	observed	569.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-09-01							2010-07-01	observed	569.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-09-01							2010-08-01	observed	569.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-09-01							2010-09-01	observed	569.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-10-01							2010-03-01	observed	158.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-10-01							2010-04-01	observed	158.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-10-01							2010-05-01	observed	158.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-10-01							2010-06-01	observed	158.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-10-01							2010-07-01	observed	158.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-10-01							2010-08-01	observed	158.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-10-01							2010-09-01	observed	158.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-11-01							2010-03-01	observed	24.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-11-01							2010-04-01	observed	24.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-11-01							2010-05-01	observed	24.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-11-01							2010-06-01	observed	24.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-11-01							2010-07-01	observed	24.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-11-01							2010-08-01	observed	24.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-11-01							2010-09-01	observed	24.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-12-01							2010-03-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-12-01							2010-04-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-12-01							2010-05-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-12-01							2010-06-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-12-01							2010-07-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-12-01							2010-08-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2010-12-01							2010-09-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-04-01							2010-03-01	observed	144.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-04-01							2010-04-01	observed	144.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-04-01							2010-05-01	observed	144.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-04-01							2010-06-01	observed	144.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-04-01							2010-07-01	observed	144.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-04-01							2010-08-01	observed	144.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-04-01							2010-09-01	observed	144.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-05-01							2010-03-01	observed	220.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-05-01							2010-04-01	observed	220.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-05-01							2010-05-01	observed	220.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-05-01							2010-06-01	observed	220.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-05-01							2010-07-01	observed	220.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-05-01							2010-08-01	observed	220.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-05-01							2010-09-01	observed	220.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-06-01							2010-03-01	observed	384.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-06-01							2010-04-01	observed	384.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-06-01							2010-05-01	observed	384.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-06-01							2010-06-01	observed	384.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-06-01							2010-07-01	observed	384.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-06-01							2010-08-01	observed	384.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-06-01							2010-09-01	observed	384.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-07-01							2010-03-01	observed	1460.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-07-01							2010-04-01	observed	1460.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-07-01							2010-05-01	observed	1460.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-07-01							2010-06-01	observed	1460.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-07-01							2010-07-01	observed	1460.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-07-01							2010-08-01	observed	1460.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-07-01							2010-09-01	observed	1460.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-08-01							2010-03-01	observed	1943.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-08-01							2010-04-01	observed	1943.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-08-01							2010-05-01	observed	1943.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-08-01							2010-06-01	observed	1943.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-08-01							2010-07-01	observed	1943.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-08-01							2010-08-01	observed	1943.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-08-01							2010-09-01	observed	1943.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-09-01							2010-03-01	observed	1729.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-09-01							2010-04-01	observed	1729.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-09-01							2010-05-01	observed	1729.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-09-01							2010-06-01	observed	1729.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-09-01							2010-07-01	observed	1729.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-09-01							2010-08-01	observed	1729.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-09-01							2010-09-01	observed	1729.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-10-01							2010-03-01	observed	941.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-10-01							2010-04-01	observed	941.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-10-01							2010-05-01	observed	941.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-10-01							2010-06-01	observed	941.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-10-01							2010-07-01	observed	941.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-10-01							2010-08-01	observed	941.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-10-01							2010-09-01	observed	941.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-11-01							2010-03-01	observed	307.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-11-01							2010-04-01	observed	307.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-11-01							2010-05-01	observed	307.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-11-01							2010-06-01	observed	307.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-11-01							2010-07-01	observed	307.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-11-01							2010-08-01	observed	307.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-11-01							2010-09-01	observed	307.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-12-01							2010-03-01	observed	66.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-12-01							2010-04-01	observed	66.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-12-01							2010-05-01	observed	66.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-12-01							2010-06-01	observed	66.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-12-01							2010-07-01	observed	66.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-12-01							2010-08-01	observed	66.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-VT	2010-12-01							2010-09-01	observed	66.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-04-01							2010-03-01	observed	2.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-04-01							2010-04-01	observed	2.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-04-01							2010-05-01	observed	2.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-04-01							2010-06-01	observed	2.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-04-01							2010-07-01	observed	2.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-04-01							2010-08-01	observed	2.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-04-01							2010-09-01	observed	2.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-05-01							2010-03-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-05-01							2010-04-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-05-01							2010-05-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-05-01							2010-06-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-05-01							2010-07-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-05-01							2010-08-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-05-01							2010-09-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-06-01							2010-03-01	observed	23.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-06-01							2010-04-01	observed	23.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-06-01							2010-05-01	observed	23.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-06-01							2010-06-01	observed	23.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-06-01							2010-07-01	observed	23.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-06-01							2010-08-01	observed	23.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-06-01							2010-09-01	observed	23.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-07-01							2010-03-01	observed	44.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-07-01							2010-04-01	observed	44.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-07-01							2010-05-01	observed	44.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-07-01							2010-06-01	observed	44.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-07-01							2010-07-01	observed	44.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-07-01							2010-08-01	observed	44.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-07-01							2010-09-01	observed	44.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-08-01							2010-03-01	observed	39.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-08-01							2010-04-01	observed	39.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-08-01							2010-05-01	observed	39.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-08-01							2010-06-01	observed	39.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-08-01							2010-07-01	observed	39.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-08-01							2010-08-01	observed	39.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-08-01							2010-09-01	observed	39.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-09-01							2010-03-01	observed	41.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-09-01							2010-04-01	observed	41.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-09-01							2010-05-01	observed	41.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-09-01							2010-06-01	observed	41.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-09-01							2010-07-01	observed	41.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-09-01							2010-08-01	observed	41.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-09-01							2010-09-01	observed	41.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-10-01							2010-03-01	observed	16.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-10-01							2010-04-01	observed	16.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-10-01							2010-05-01	observed	16.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-10-01							2010-06-01	observed	16.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-10-01							2010-07-01	observed	16.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-10-01							2010-08-01	observed	16.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-10-01							2010-09-01	observed	16.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-11-01							2010-03-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-11-01							2010-04-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-11-01							2010-05-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-11-01							2010-06-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-11-01							2010-07-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-11-01							2010-08-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-11-01							2010-09-01	observed	0.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-12-01							2010-03-01	observed	5.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-12-01							2010-04-01	observed	5.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-12-01							2010-05-01	observed	5.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-12-01							2010-06-01	observed	5.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-12-01							2010-07-01	observed	5.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-12-01							2010-08-01	observed	5.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XA	2010-12-01							2010-09-01	observed	5.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-04-01							2010-03-01	observed	13.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-04-01							2010-04-01	observed	13.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-04-01							2010-05-01	observed	13.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-04-01							2010-06-01	observed	13.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-04-01							2010-07-01	observed	13.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-04-01							2010-08-01	observed	13.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-04-01							2010-09-01	observed	13.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-05-01							2010-03-01	observed	14.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-05-01							2010-04-01	observed	14.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-05-01							2010-05-01	observed	14.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-05-01							2010-06-01	observed	14.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-05-01							2010-07-01	observed	14.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-05-01							2010-08-01	observed	14.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-05-01							2010-09-01	observed	14.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-06-01							2010-03-01	observed	37.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-06-01							2010-04-01	observed	37.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-06-01							2010-05-01	observed	37.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-06-01							2010-06-01	observed	37.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-06-01							2010-07-01	observed	37.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-06-01							2010-08-01	observed	37.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-06-01							2010-09-01	observed	37.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-07-01							2010-03-01	observed	70.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-07-01							2010-04-01	observed	70.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-07-01							2010-05-01	observed	70.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-07-01							2010-06-01	observed	70.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-07-01							2010-07-01	observed	70.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-07-01							2010-08-01	observed	70.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-07-01							2010-09-01	observed	70.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-08-01							2010-03-01	observed	43.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-08-01							2010-04-01	observed	43.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-08-01							2010-05-01	observed	43.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-08-01							2010-06-01	observed	43.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-08-01							2010-07-01	observed	43.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-08-01							2010-08-01	observed	43.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-08-01							2010-09-01	observed	43.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-09-01							2010-03-01	observed	114.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-09-01							2010-04-01	observed	114.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-09-01							2010-05-01	observed	114.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-09-01							2010-06-01	observed	114.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-09-01							2010-07-01	observed	114.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-09-01							2010-08-01	observed	114.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-09-01							2010-09-01	observed	114.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-10-01							2010-03-01	observed	32.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-10-01							2010-04-01	observed	32.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-10-01							2010-05-01	observed	32.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-10-01							2010-06-01	observed	32.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-10-01							2010-07-01	observed	32.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-10-01							2010-08-01	observed	32.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-10-01							2010-09-01	observed	32.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-11-01							2010-03-01	observed	12.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-XE	2010-11-01							2010-04-01	observed	12.0
